
> fake-arduino-iot@1.0.0 start
> node src/index.js

Fake Arduino at http://localhost:3003
2026-02-24T11:46:56.474Z - GET /humidity
2026-02-24T11:47:02.689Z - GET /humidity
2026-02-24T11:47:06.094Z - GET /humidity
2026-02-24T11:47:06.267Z - GET /humidity
2026-02-24T11:47:06.372Z - GET /humidity
2026-02-24T11:47:16.098Z - GET /humidity
2026-02-24T11:47:16.264Z - GET /humidity
2026-02-24T11:47:16.366Z - GET /humidity
2026-02-24T11:47:34.767Z - GET /humidity
2026-02-24T11:47:34.874Z - GET /humidity
2026-02-24T11:47:35.067Z - GET /humidity
2026-02-24T11:47:35.496Z - GET /humidity
2026-02-24T11:47:35.690Z - GET /humidity
2026-02-24T11:47:35.868Z - GET /humidity
2026-02-24T11:47:45.578Z - GET /humidity
2026-02-24T11:47:45.767Z - GET /humidity
2026-02-24T11:47:45.875Z - GET /humidity
2026-02-24T11:47:56.739Z - GET /humidity
2026-02-24T11:47:56.864Z - GET /humidity
2026-02-24T11:47:57.070Z - GET /humidity
2026-02-24T11:48:02.631Z - GET /humidity
2026-02-24T11:48:06.864Z - GET /humidity
2026-02-24T11:48:06.893Z - GET /humidity
2026-02-24T11:48:07.095Z - GET /humidity
2026-02-24T11:48:16.966Z - GET /humidity
2026-02-24T11:48:17.071Z - GET /humidity
2026-02-24T11:48:17.177Z - GET /humidity
2026-02-24T11:48:26.796Z - GET /humidity
2026-02-24T11:48:26.891Z - GET /humidity
2026-02-24T11:48:27.313Z - GET /humidity
2026-02-24T11:48:37.095Z - GET /humidity
2026-02-24T11:48:37.174Z - GET /humidity
2026-02-24T11:48:37.275Z - GET /humidity
2026-02-24T11:48:47.096Z - GET /humidity
2026-02-24T11:48:47.266Z - GET /humidity
2026-02-24T11:48:47.368Z - GET /humidity
2026-02-24T11:48:57.095Z - GET /humidity
2026-02-24T11:48:57.176Z - GET /humidity
2026-02-24T11:48:57.270Z - GET /humidity
2026-02-24T11:49:02.480Z - GET /humidity
2026-02-24T11:49:06.864Z - GET /humidity
2026-02-24T11:49:06.965Z - GET /humidity
2026-02-24T11:49:07.101Z - GET /humidity
2026-02-24T11:49:17.049Z - GET /humidity
2026-02-24T11:49:17.196Z - GET /humidity
2026-02-24T11:49:17.396Z - GET /humidity
2026-02-24T11:49:27.156Z - GET /humidity
2026-02-24T11:49:27.203Z - GET /humidity
2026-02-24T11:49:27.303Z - GET /humidity
2026-02-24T11:49:37.086Z - GET /humidity
2026-02-24T11:49:37.196Z - GET /humidity
2026-02-24T11:49:37.298Z - GET /humidity
2026-02-24T11:49:47.109Z - GET /humidity
2026-02-24T11:49:47.302Z - GET /humidity
2026-02-24T11:49:47.496Z - GET /humidity
2026-02-24T11:49:57.024Z - GET /humidity
2026-02-24T11:49:57.105Z - GET /humidity
2026-02-24T11:49:57.208Z - GET /humidity
2026-02-24T11:50:02.514Z - GET /humidity
2026-02-24T11:50:07.025Z - GET /humidity
2026-02-24T11:50:07.304Z - GET /humidity
2026-02-24T11:50:07.396Z - GET /humidity
2026-02-24T11:51:02.511Z - GET /humidity
2026-02-24T11:51:08.093Z - GET /humidity
2026-02-24T11:51:08.198Z - GET /humidity
2026-02-24T11:51:08.493Z - GET /humidity
2026-02-24T11:52:02.635Z - GET /humidity
2026-02-24T11:52:08.094Z - GET /humidity
2026-02-24T11:52:08.195Z - GET /humidity
2026-02-24T11:52:08.302Z - GET /humidity
2026-02-24T11:53:02.723Z - GET /humidity
2026-02-24T11:53:08.095Z - GET /humidity
2026-02-24T11:53:08.297Z - GET /humidity
2026-02-24T11:53:08.439Z - GET /humidity
2026-02-24T11:54:02.550Z - GET /humidity
2026-02-24T11:54:08.093Z - GET /humidity
2026-02-24T11:54:08.292Z - GET /humidity
2026-02-24T11:54:08.394Z - GET /humidity
2026-02-24T11:55:02.647Z - GET /humidity
2026-02-24T11:56:02.606Z - GET /humidity
2026-02-24T11:56:16.790Z - GET /humidity
2026-02-24T11:56:16.892Z - GET /humidity
2026-02-24T11:56:17.023Z - GET /humidity
2026-02-24T11:56:27.090Z - GET /humidity
2026-02-24T11:56:27.196Z - GET /humidity
2026-02-24T11:56:27.298Z - GET /humidity
2026-02-24T11:56:30.693Z - GET /humidity
2026-02-24T11:56:30.892Z - GET /humidity
2026-02-24T11:56:30.997Z - GET /humidity
2026-02-24T11:56:37.099Z - GET /humidity
2026-02-24T11:56:37.392Z - GET /humidity
2026-02-24T11:56:37.695Z - GET /humidity
2026-02-24T11:56:47.196Z - GET /humidity
2026-02-24T11:56:47.689Z - GET /humidity
2026-02-24T11:56:47.936Z - GET /humidity
2026-02-24T11:56:57.201Z - GET /humidity
2026-02-24T11:56:57.493Z - GET /humidity
2026-02-24T11:56:57.814Z - GET /humidity
2026-02-24T11:57:02.550Z - GET /humidity
2026-02-24T11:57:08.391Z - GET /humidity
2026-02-24T11:57:08.693Z - GET /humidity
2026-02-24T11:57:09.093Z - GET /humidity
2026-02-24T11:57:18.094Z - GET /humidity
2026-02-24T11:57:18.389Z - GET /humidity
2026-02-24T11:57:18.790Z - GET /humidity
2026-02-24T11:57:28.093Z - GET /humidity
2026-02-24T11:57:28.292Z - GET /humidity
2026-02-24T11:57:28.693Z - GET /humidity
2026-02-24T11:57:38.193Z - GET /humidity
2026-02-24T11:57:38.491Z - GET /humidity
2026-02-24T11:57:38.701Z - GET /humidity
2026-02-24T11:57:47.298Z - GET /humidity
2026-02-24T11:57:47.590Z - GET /humidity
2026-02-24T11:57:48.098Z - GET /humidity
2026-02-24T11:57:58.291Z - GET /humidity
2026-02-24T11:57:58.699Z - GET /humidity
2026-02-24T11:57:58.998Z - GET /humidity
2026-02-24T11:58:02.509Z - GET /humidity
2026-02-24T11:58:08.089Z - GET /humidity
2026-02-24T11:58:08.192Z - GET /humidity
2026-02-24T11:58:08.300Z - GET /humidity
2026-02-24T11:58:18.022Z - GET /humidity
2026-02-24T11:58:18.192Z - GET /humidity
2026-02-24T11:58:18.295Z - GET /humidity
